id,company,depth,operation,expression,question,answer,answer_formatted,result_type,computation_trace
FQ-00378,Meridian Systems Inc,1,equals,(operating_expenses_2023 = net_income_2024),Is the total operating expenses equal to net income for Meridian Systems Inc?,False,No,boolean,operating_expenses_2023(69023) = net_income_2024(271598) → False
FQ-00379,Meridian Systems Inc,1,subtract,(total_equity_2023 - total_equity_2022),"What is the difference between total stockholders' equity and total stockholders' equity (i.e., total stockholders' equity minus total stockholders' equity) for Meridian Systems Inc from fiscal year 2023 to fiscal year 2022?",-238343,-238343,numeric,total_equity_2023(209286) - total_equity_2022(447629) = -238343
FQ-00380,NovaStar Technologies,1,not_equals,(operating_expenses_2022 ≠ total_assets_2024),Is the total operating expenses different from total assets for NovaStar Technologies?,True,Yes,boolean,operating_expenses_2022(20570) ≠ total_assets_2024(361214) → True
FQ-00381,Crimson Pharmaceuticals,2,greater_than,((current_assets_2022 - gross_profit_2023) > cost_of_goods_sold_2024),"For Crimson Pharmaceuticals, what is the result of computing ((current_assets_2022 - gross_profit_2023) > cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",False,No,boolean,(current_assets_2022(151947) - gross_profit_2023(140738) = 11209) > (cost_of_goods_sold_2024 = 88170) → False
FQ-00382,Pacific Crest Energy,1,not_equals,(total_assets_2023 ≠ total_liabilities_2024),Is the total assets different from total liabilities for Pacific Crest Energy?,True,Yes,boolean,total_assets_2023(282988) ≠ total_liabilities_2024(162143) → True
FQ-00383,Quantum Bridge Holdings,1,add,(dividends_paid_2024 + total_equity_2023),What is the sum of cash dividends paid and total stockholders' equity for Quantum Bridge Holdings from fiscal year 2024 to fiscal year 2023?,86245,86245,numeric,dividends_paid_2024(16028) + total_equity_2023(70217) = 86245
FQ-00384,Ironclad Manufacturing,1,less_than,(long_term_debt_2023 < total_assets_2023),Is long-term debt strictly less than total assets for Ironclad Manufacturing for fiscal year 2023?,True,Yes,boolean,long_term_debt_2023(105246) < total_assets_2023(307988) → True
FQ-00385,SilverLine Retail Inc,1,subtract,(total_liabilities_2024 - net_income_2023),"What is the difference between total liabilities and net income (i.e., total liabilities minus net income) for SilverLine Retail Inc from fiscal year 2024 to fiscal year 2023?",150149,150149,numeric,total_liabilities_2024(210542) - net_income_2023(60393) = 150149
FQ-00386,Pinnacle Health Group,2,subtract,((cost_of_goods_sold_2023 + revenue_2024) - cost_of_goods_sold_2024),"For Pinnacle Health Group, what is the result of computing ((cost_of_goods_sold_2023 + revenue_2024) - cost_of_goods_sold_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",81475,81475,numeric,(cost_of_goods_sold_2023(54812) + revenue_2024(88113) = 142925) - (cost_of_goods_sold_2024 = 61450) = 81475
FQ-00387,Titan Consumer Brands,0,,sector,What is the industry sector of Titan Consumer Brands?,Consumer,Consumer,categorical,sector = Consumer
FQ-00388,Cobalt Semiconductor,2,less_than,((capex_2022 - operating_expenses_2024) < current_liabilities_2022),"For Cobalt Semiconductor, what is the result of computing ((capex_2022 - operating_expenses_2024) < current_liabilities_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(capex_2022(14580) - operating_expenses_2024(52727) = -38147) < (current_liabilities_2022 = 104510) → True
FQ-00389,Cobalt Semiconductor,1,greater_than,(cost_of_goods_sold_2024 > accounts_receivable_2023),Is cost of goods sold strictly greater than net accounts receivable for Cobalt Semiconductor from fiscal year 2024 to fiscal year 2023?,True,Yes,boolean,cost_of_goods_sold_2024(246540) > accounts_receivable_2023(27491) → True
FQ-00390,Pacific Crest Energy,2,divide,((total_liabilities_2023 × accounts_receivable_2024) ÷ current_liabilities_2022),"For Pacific Crest Energy, what is the result of computing ((total_liabilities_2023 × accounts_receivable_2024) ÷ current_liabilities_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",36465.413,"36,465",numeric,(total_liabilities_2023(169564) × accounts_receivable_2024(21394) = 3627652216) / (current_liabilities_2022 = 99482) = 36465.413
FQ-00391,Ironclad Manufacturing,2,ratio,"ratio((revenue_2022 + revenue_2024), total_assets_2022)","For Ironclad Manufacturing, what is the result of computing ratio((revenue_2022 + revenue_2024), total_assets_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",3.3047,3.3047,ratio,(revenue_2022(225491) + revenue_2024(280931) = 506422) / (total_assets_2022 = 153244) = 3.3047
FQ-00392,Orion Financial Group,1,multiply,(cost_of_goods_sold_2022 × dividends_paid_2024),What is the product of cost of goods sold and cash dividends paid for Orion Financial Group from fiscal year 2022 to fiscal year 2024?,3576397344,3576397344,numeric,cost_of_goods_sold_2022(140648) × dividends_paid_2024(25428) = 3576397344
FQ-00393,Cobalt Semiconductor,2,less_than,((cash_2024 - operating_expenses_2023) < total_assets_2023),"For Cobalt Semiconductor, what is the result of computing ((cash_2024 - operating_expenses_2023) < total_assets_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(cash_2024(38778) - operating_expenses_2023(28591) = 10187) < (total_assets_2023 = 411467) → True
FQ-00394,Cobalt Semiconductor,1,add,(operating_income_2022 + dividends_paid_2023),What is the sum of operating income and cash dividends paid for Cobalt Semiconductor from fiscal year 2022 to fiscal year 2023?,116441,116441,numeric,operating_income_2022(106250) + dividends_paid_2023(10191) = 116441
FQ-00395,Quantum Bridge Holdings,1,equals,(total_assets_2022 = cash_2022),Is the total assets equal to cash and cash equivalents for Quantum Bridge Holdings?,False,No,boolean,total_assets_2022(149332) = cash_2022(7976) → False
FQ-00396,Crimson Pharmaceuticals,2,less_than,((total_equity_2023 - cost_of_goods_sold_2022) < net_income_2023),"For Crimson Pharmaceuticals, what is the result of computing ((total_equity_2023 - cost_of_goods_sold_2022) < net_income_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(total_equity_2023(103218) - cost_of_goods_sold_2022(109259) = -6041) < (net_income_2023 = 98216) → True
FQ-00397,Ironclad Manufacturing,2,ratio,"ratio((employees_2022 ÷ stock_price_2024), employees_2022)","For Ironclad Manufacturing, what is the result of computing ratio((employees_2022 ÷ stock_price_2024), employees_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0047,0.0047,ratio,(employees_2022(58507) / stock_price_2024(214.96) = 272.1762) / (employees_2022 = 58507) = 0.0047
FQ-00398,Titan Consumer Brands,1,subtract,(current_liabilities_2024 - operating_income_2023),"What is the difference between total current liabilities and operating income (i.e., total current liabilities minus operating income) for Titan Consumer Brands from fiscal year 2024 to fiscal year 2023?",75195,75195,numeric,current_liabilities_2024(90051) - operating_income_2023(14856) = 75195
FQ-00399,Meridian Systems Inc,1,multiply,(cost_of_goods_sold_2023 × gross_profit_2024),What is the product of cost of goods sold and gross profit for Meridian Systems Inc from fiscal year 2023 to fiscal year 2024?,166455480452,166455480452,numeric,cost_of_goods_sold_2023(424378) × gross_profit_2024(392234) = 166455480452
FQ-00400,ClearPath Logistics,2,divide,"(ratio(stock_price_2024, net_income_2023) ÷ cost_of_goods_sold_2022)","For ClearPath Logistics, what is the result of computing (ratio(stock_price_2024, net_income_2023) ÷ cost_of_goods_sold_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(stock_price_2024(357.17) / net_income_2023(80330) = 0.0044) / (cost_of_goods_sold_2022 = 117962) = 0.0
FQ-00401,SilverLine Retail Inc,2,ratio,"ratio((current_assets_2023 - cost_of_goods_sold_2022), stock_price_2022)","For SilverLine Retail Inc, what is the result of computing ratio((current_assets_2023 - cost_of_goods_sold_2022), stock_price_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",188.581,188.5810,ratio,(current_assets_2023(289144) - cost_of_goods_sold_2022(183103) = 106041) / (stock_price_2022 = 562.31) = 188.581
FQ-00402,Orion Financial Group,1,ratio,"ratio(total_assets_2023, total_assets_2022)",What is the ratio of total assets to total assets for Orion Financial Group from fiscal year 2023 to fiscal year 2022?,1.6174,1.6174,ratio,total_assets_2023(331637) / total_assets_2022(205045) = 1.6174
FQ-00403,Ironclad Manufacturing,1,greater_equal,(revenue_2023 ≥ current_assets_2024),Is total revenue greater than or equal to total current assets for Ironclad Manufacturing from fiscal year 2023 to fiscal year 2024?,True,Yes,boolean,revenue_2023(262518) ≥ current_assets_2024(155765) → True
FQ-00404,Atlas Global Industries,0,,current_assets_2022,What was the total current assets reported by Atlas Global Industries for the fiscal year ending 2022?,160330,160330,numeric,current_assets_2022 = 160330
FQ-00405,Apex Dynamics Corp,1,ratio,"ratio(total_liabilities_2023, total_assets_2024)",What is the ratio of total liabilities to total assets for Apex Dynamics Corp from fiscal year 2023 to fiscal year 2024?,0.3917,0.3917,ratio,total_liabilities_2023(58319) / total_assets_2024(148888) = 0.3917
FQ-00406,Cobalt Semiconductor,1,not_equals,(inventories_2022 ≠ total_equity_2024),Is the total inventories different from total stockholders' equity for Cobalt Semiconductor?,True,Yes,boolean,inventories_2022(7700) ≠ total_equity_2024(183299) → True
FQ-00407,Pinnacle Health Group,1,divide,(net_income_2023 ÷ shares_outstanding_2023),What is the ratio of net income to total shares outstanding for Pinnacle Health Group for fiscal year 2023?,2.8151,2.82,numeric,net_income_2023(23422) / shares_outstanding_2023(8320) = 2.8151
FQ-00408,NovaStar Technologies,2,divide,"(ratio(cost_of_goods_sold_2024, revenue_2022) ÷ total_equity_2022)","For NovaStar Technologies, what is the result of computing (ratio(cost_of_goods_sold_2024, revenue_2022) ÷ total_equity_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(cost_of_goods_sold_2024(65069) / revenue_2022(116726) = 0.5575) / (total_equity_2022 = 23250) = 0.0
FQ-00409,SilverLine Retail Inc,0,,total_equity_2023,What was the total stockholders' equity reported by SilverLine Retail Inc for the fiscal year ending 2023?,202804,202804,numeric,total_equity_2023 = 202804
FQ-00410,SilverLine Retail Inc,2,subtract,((gross_profit_2022 + cash_2022) - total_liabilities_2023),"For SilverLine Retail Inc, what is the result of computing ((gross_profit_2022 + cash_2022) - total_liabilities_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-161312,-161312,numeric,(gross_profit_2022(117516) + cash_2022(93639) = 211155) - (total_liabilities_2023 = 372467) = -161312
FQ-00411,NovaStar Technologies,1,greater_than,(net_income_2023 > operating_expenses_2023),Is net income strictly greater than total operating expenses for NovaStar Technologies for fiscal year 2023?,True,Yes,boolean,net_income_2023(33111) > operating_expenses_2023(14894) → True
FQ-00412,ClearPath Logistics,2,greater_than,((long_term_debt_2024 + total_equity_2024) > cash_2023),"For ClearPath Logistics, what is the result of computing ((long_term_debt_2024 + total_equity_2024) > cash_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(long_term_debt_2024(27230) + total_equity_2024(150689) = 177919) > (cash_2023 = 16640) → True
FQ-00413,Pinnacle Health Group,1,not_equals,(net_income_2022 ≠ operating_income_2023),Is the net income different from operating income for Pinnacle Health Group?,True,Yes,boolean,net_income_2022(14211) ≠ operating_income_2023(29194) → True
FQ-00414,Meridian Systems Inc,1,subtract,(inventories_2022 - inventories_2024),"What is the difference between total inventories and total inventories (i.e., total inventories minus total inventories) for Meridian Systems Inc from fiscal year 2022 to fiscal year 2024?",11255,11255,numeric,inventories_2022(38398) - inventories_2024(27143) = 11255
FQ-00415,Titan Consumer Brands,1,multiply,(accounts_receivable_2022 × capex_2024),What is the product of net accounts receivable and capital expenditures for Titan Consumer Brands from fiscal year 2022 to fiscal year 2024?,45487940,45487940,numeric,accounts_receivable_2022(9668) × capex_2024(4705) = 45487940
FQ-00416,Pinnacle Health Group,0,,operating_income_2022,What was the operating income reported by Pinnacle Health Group for the fiscal year ending 2022?,20227,20227,numeric,operating_income_2022 = 20227
FQ-00417,Pacific Crest Energy,2,ratio,"ratio(ratio(revenue_2022, cost_of_goods_sold_2023), accounts_receivable_2024)","For Pacific Crest Energy, what is the result of computing ratio(ratio(revenue_2022, cost_of_goods_sold_2023), accounts_receivable_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0001,0.0001,ratio,(revenue_2022(325082) / cost_of_goods_sold_2023(184001) = 1.7667) / (accounts_receivable_2024 = 21394) = 0.0001
FQ-00418,Crimson Pharmaceuticals,1,greater_than,(total_assets_2024 > net_income_2024),Is total assets strictly greater than net income for Crimson Pharmaceuticals for fiscal year 2024?,True,Yes,boolean,total_assets_2024(219895) > net_income_2024(138455) → True
FQ-00419,Titan Consumer Brands,1,change,"Δ(gross_profit, 2022→2024)",What is the absolute change in gross profit for Titan Consumer Brands from fiscal year 2022 to fiscal year 2024?,1184,1184,numeric,Δ = gross_profit_2024(61789) - gross_profit_2022(60605) = 1184
FQ-00420,Pinnacle Health Group,1,less_than,(net_income_2022 < accounts_receivable_2024),Is net income strictly less than net accounts receivable for Pinnacle Health Group from fiscal year 2022 to fiscal year 2024?,False,No,boolean,net_income_2022(14211) < accounts_receivable_2024(11446) → False
FQ-00421,Apex Dynamics Corp,1,divide,(dividends_paid_2024 ÷ net_income_2024),What is the ratio of cash dividends paid to net income for Apex Dynamics Corp for fiscal year 2024?,0.3337,0.33,numeric,dividends_paid_2024(4147) / net_income_2024(12428) = 0.3337
FQ-00422,Ironclad Manufacturing,1,subtract,(accounts_receivable_2024 - current_liabilities_2022),"What is the difference between net accounts receivable and total current liabilities (i.e., net accounts receivable minus total current liabilities) for Ironclad Manufacturing from fiscal year 2024 to fiscal year 2022?",3696,3696,numeric,accounts_receivable_2024(31704) - current_liabilities_2022(28008) = 3696
FQ-00423,Atlas Global Industries,0,,total_assets_2024,What was the total assets reported by Atlas Global Industries for the fiscal year ending 2024?,587438,587438,numeric,total_assets_2024 = 587438
FQ-00424,NovaStar Technologies,1,divide,(current_liabilities_2023 ÷ employees_2023),What is the ratio of total current liabilities to total number of employees for NovaStar Technologies for fiscal year 2023?,0.1364,0.14,numeric,current_liabilities_2023(17553) / employees_2023(128654) = 0.1364
FQ-00425,Meridian Systems Inc,2,greater_than,((current_assets_2022 + net_income_2024) > dividends_paid_2022),"For Meridian Systems Inc, what is the result of computing ((current_assets_2022 + net_income_2024) > dividends_paid_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(current_assets_2022(723664) + net_income_2024(271598) = 995262) > (dividends_paid_2022 = 1708) → True
FQ-00426,ClearPath Logistics,1,greater_than,(current_assets_2024 > inventories_2022),Is total current assets strictly greater than total inventories for ClearPath Logistics from fiscal year 2024 to fiscal year 2022?,True,Yes,boolean,current_assets_2024(60642) > inventories_2022(11404) → True
FQ-00427,ClearPath Logistics,2,divide,"(Δ(capex, 2022→2024) ÷ current_liabilities_2023)","For ClearPath Logistics, what is the result of computing (Δ(capex, 2022→2024) ÷ current_liabilities_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0669,0.07,numeric,(Δ = capex_2024(11367) - capex_2022(8263) = 3104) / (current_liabilities_2023 = 46405) = 0.0669
FQ-00428,SilverLine Retail Inc,1,subtract,(gross_profit_2023 - current_liabilities_2023),"What is the difference between gross profit and total current liabilities (i.e., gross profit minus total current liabilities) for SilverLine Retail Inc for fiscal year 2023?",-53435,-53435,numeric,gross_profit_2023(117316) - current_liabilities_2023(170751) = -53435
FQ-00429,Meridian Systems Inc,1,greater_equal,(gross_profit_2022 ≥ cost_of_goods_sold_2024),Is gross profit greater than or equal to cost of goods sold for Meridian Systems Inc from fiscal year 2022 to fiscal year 2024?,True,Yes,boolean,gross_profit_2022(219840) ≥ cost_of_goods_sold_2024(185603) → True
FQ-00430,Titan Consumer Brands,1,greater_equal,(total_assets_2022 ≥ total_assets_2024),Is total assets greater than or equal to total assets for Titan Consumer Brands from fiscal year 2022 to fiscal year 2024?,False,No,boolean,total_assets_2022(98264) ≥ total_assets_2024(265030) → False
FQ-00431,NovaStar Technologies,1,greater_equal,(gross_profit_2022 ≥ cash_2024),Is gross profit greater than or equal to cash and cash equivalents for NovaStar Technologies from fiscal year 2022 to fiscal year 2024?,False,No,boolean,gross_profit_2022(77979) ≥ cash_2024(84452) → False
FQ-00432,Titan Consumer Brands,0,,dividends_paid_2023,What was the cash dividends paid reported by Titan Consumer Brands for the fiscal year ending 2023?,3521,3521,numeric,dividends_paid_2023 = 3521
FQ-00433,Titan Consumer Brands,1,greater_than,(revenue_2024 > total_equity_2024),Is total revenue strictly greater than total stockholders' equity for Titan Consumer Brands for fiscal year 2024?,True,Yes,boolean,revenue_2024(113074) > total_equity_2024(68059) → True
FQ-00434,Orion Financial Group,1,multiply,(total_liabilities_2024 × cost_of_goods_sold_2023),What is the product of total liabilities and cost of goods sold for Orion Financial Group from fiscal year 2024 to fiscal year 2023?,20189406240,20189406240,numeric,total_liabilities_2024(247662) × cost_of_goods_sold_2023(81520) = 20189406240
FQ-00435,Apex Dynamics Corp,1,add,(current_assets_2022 + net_income_2023),What is the sum of total current assets and net income for Apex Dynamics Corp from fiscal year 2022 to fiscal year 2023?,37523,37523,numeric,current_assets_2022(19736) + net_income_2023(17787) = 37523
FQ-00436,Apex Dynamics Corp,1,add,(total_equity_2023 + operating_expenses_2023),What is the sum of total stockholders' equity and total operating expenses for Apex Dynamics Corp for fiscal year 2023?,72631,72631,numeric,total_equity_2023(66170) + operating_expenses_2023(6461) = 72631
FQ-00437,Helix BioSciences,1,multiply,(dividends_paid_2023 × cash_2024),What is the product of cash dividends paid and cash and cash equivalents for Helix BioSciences from fiscal year 2023 to fiscal year 2024?,36182415,36182415,numeric,dividends_paid_2023(2235) × cash_2024(16189) = 36182415
FQ-00438,Pinnacle Health Group,1,multiply,(revenue_2022 × total_assets_2023),What is the product of total revenue and total assets for Pinnacle Health Group from fiscal year 2022 to fiscal year 2023?,6472149190,6472149190,numeric,revenue_2022(95834) × total_assets_2023(67535) = 6472149190
FQ-00439,NovaStar Technologies,2,divide,((long_term_debt_2023 ÷ total_equity_2022) ÷ total_equity_2024),"For NovaStar Technologies, what is the result of computing ((long_term_debt_2023 ÷ total_equity_2022) ÷ total_equity_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(long_term_debt_2023(25534) / total_equity_2022(23250) = 1.0982) / (total_equity_2024 = 90347) = 0.0
FQ-00440,Quantum Bridge Holdings,0,,stock_price_2024,What was the closing stock price reported by Quantum Bridge Holdings for the fiscal year ending 2024?,65.26,65.26,numeric,stock_price_2024 = 65.26
FQ-00441,Helix BioSciences,1,subtract,(total_equity_2023 - cost_of_goods_sold_2023),"What is the difference between total stockholders' equity and cost of goods sold (i.e., total stockholders' equity minus cost of goods sold) for Helix BioSciences for fiscal year 2023?",429,429,numeric,total_equity_2023(43616) - cost_of_goods_sold_2023(43187) = 429
FQ-00442,Orion Financial Group,1,multiply,(shares_outstanding_2023 × long_term_debt_2022),What is the product of total shares outstanding and long-term debt for Orion Financial Group from fiscal year 2023 to fiscal year 2022?,116024594,116024594,numeric,shares_outstanding_2023(2122) × long_term_debt_2022(54677) = 116024594
FQ-00443,NovaStar Technologies,1,not_equals,(cost_of_goods_sold_2024 ≠ net_income_2022),Is the cost of goods sold different from net income for NovaStar Technologies?,True,Yes,boolean,cost_of_goods_sold_2024(65069) ≠ net_income_2022(49039) → True
FQ-00444,Meridian Systems Inc,1,divide,(shares_outstanding_2022 ÷ total_liabilities_2023),What is the ratio of total shares outstanding to total liabilities for Meridian Systems Inc from fiscal year 2022 to fiscal year 2023?,0.0083,0.01,numeric,shares_outstanding_2022(4800) / total_liabilities_2023(579572) = 0.0083
FQ-00445,ClearPath Logistics,1,pct_change,"%Δ(total_assets, 2022→2024)",What is the percentage change in total assets for ClearPath Logistics from fiscal year 2022 to fiscal year 2024?,-43.36,-43.36%,percentage,%Δ = (total_assets_2024(204336) - total_assets_2022(360786)) / |360786| × 100 = -43.36%
FQ-00446,Helix BioSciences,1,equals,(stock_price_2024 = total_equity_2022),Is the closing stock price equal to total stockholders' equity for Helix BioSciences?,False,No,boolean,stock_price_2024(151.44) = total_equity_2022(158260) → False
FQ-00447,Pacific Crest Energy,2,divide,(AVG(gross_profit_2023) ÷ shares_outstanding_2022),"For Pacific Crest Energy, what is the result of computing (AVG(gross_profit_2023) ÷ shares_outstanding_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",8.3629,8.36,numeric,(AVG(gross_profit_2023) = 115157.4) / (shares_outstanding_2022 = 13770) = 8.3629
FQ-00448,NovaStar Technologies,2,ratio,"ratio(ratio(net_income_2022, inventories_2024), accounts_receivable_2023)","For NovaStar Technologies, what is the result of computing ratio(ratio(net_income_2022, inventories_2024), accounts_receivable_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0022,0.0022,ratio,(net_income_2022(49039) / inventories_2024(2708) = 18.1089) / (accounts_receivable_2023 = 8173) = 0.0022
FQ-00449,Orion Financial Group,1,equals,(cost_of_goods_sold_2023 = gross_profit_2024),Is the cost of goods sold equal to gross profit for Orion Financial Group?,False,No,boolean,cost_of_goods_sold_2023(81520) = gross_profit_2024(161592) → False
FQ-00450,NovaStar Technologies,1,subtract,(revenue_2022 - accounts_receivable_2024),"What is the difference between total revenue and net accounts receivable (i.e., total revenue minus net accounts receivable) for NovaStar Technologies from fiscal year 2022 to fiscal year 2024?",100456,100456,numeric,revenue_2022(116726) - accounts_receivable_2024(16270) = 100456
FQ-00451,ClearPath Logistics,2,ratio,"ratio((inventories_2024 - dividends_paid_2022), operating_income_2022)","For ClearPath Logistics, what is the result of computing ratio((inventories_2024 - dividends_paid_2022), operating_income_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-0.0032,-0.0032,ratio,(inventories_2024(3539) - dividends_paid_2022(3853) = -314) / (operating_income_2022 = 99638) = -0.0032
FQ-00452,ClearPath Logistics,1,less_than,(capex_2024 < capex_2022),Is capital expenditures strictly less than capital expenditures for ClearPath Logistics from fiscal year 2024 to fiscal year 2022?,False,No,boolean,capex_2024(11367) < capex_2022(8263) → False
FQ-00453,NovaStar Technologies,2,divide,((operating_income_2022 ÷ total_liabilities_2023) ÷ operating_income_2022),"For NovaStar Technologies, what is the result of computing ((operating_income_2022 ÷ total_liabilities_2023) ÷ operating_income_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.00,numeric,(operating_income_2022(57409) / total_liabilities_2023(63921) = 0.8981) / (operating_income_2022 = 57409) = 0.0
FQ-00454,Pinnacle Health Group,1,pct_change,"%Δ(cost_of_goods_sold, 2022→2023)",What is the percentage change in cost of goods sold for Pinnacle Health Group from fiscal year 2022 to fiscal year 2023?,-7.24,-7.24%,percentage,%Δ = (cost_of_goods_sold_2023(54812) - cost_of_goods_sold_2022(59091)) / |59091| × 100 = -7.24%
FQ-00455,Helix BioSciences,1,greater_equal,(revenue_2022 ≥ long_term_debt_2023),Is total revenue greater than or equal to long-term debt for Helix BioSciences from fiscal year 2022 to fiscal year 2023?,True,Yes,boolean,revenue_2022(137561) ≥ long_term_debt_2023(25407) → True
FQ-00456,Quantum Bridge Holdings,1,subtract,(inventories_2022 - gross_profit_2023),"What is the difference between total inventories and gross profit (i.e., total inventories minus gross profit) for Quantum Bridge Holdings from fiscal year 2022 to fiscal year 2023?",-79708,-79708,numeric,inventories_2022(8347) - gross_profit_2023(88055) = -79708
FQ-00457,Helix BioSciences,2,less_than,((cash_2023 + capex_2022) < cash_2022),"For Helix BioSciences, what is the result of computing ((cash_2023 + capex_2022) < cash_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",True,Yes,boolean,(cash_2023(4342) + capex_2022(8153) = 12495) < (cash_2022 = 65851) → True
FQ-00458,Crimson Pharmaceuticals,2,subtract,((inventories_2022 + operating_income_2022) - cost_of_goods_sold_2022),"For Crimson Pharmaceuticals, what is the result of computing ((inventories_2022 + operating_income_2022) - cost_of_goods_sold_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",13301,13301,numeric,(inventories_2022(3436) + operating_income_2022(119124) = 122560) - (cost_of_goods_sold_2022 = 109259) = 13301
FQ-00459,Orion Financial Group,1,less_than,(operating_income_2022 < current_liabilities_2023),Is operating income strictly less than total current liabilities for Orion Financial Group from fiscal year 2022 to fiscal year 2023?,False,No,boolean,operating_income_2022(61987) < current_liabilities_2023(39934) → False
FQ-00460,Apex Dynamics Corp,1,add,(gross_profit_2022 + total_equity_2024),What is the sum of gross profit and total stockholders' equity for Apex Dynamics Corp from fiscal year 2022 to fiscal year 2024?,140050,140050,numeric,gross_profit_2022(39977) + total_equity_2024(100073) = 140050
FQ-00461,Atlas Global Industries,1,subtract,(operating_income_2024 - cash_2023),"What is the difference between operating income and cash and cash equivalents (i.e., operating income minus cash and cash equivalents) for Atlas Global Industries from fiscal year 2024 to fiscal year 2023?",50064,50064,numeric,operating_income_2024(251413) - cash_2023(201349) = 50064
FQ-00462,ClearPath Logistics,2,subtract,((capex_2023 + dividends_paid_2023) - cost_of_goods_sold_2022),"For ClearPath Logistics, what is the result of computing ((capex_2023 + dividends_paid_2023) - cost_of_goods_sold_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",-86566,-86566,numeric,(capex_2023(12180) + dividends_paid_2023(19216) = 31396) - (cost_of_goods_sold_2022 = 117962) = -86566
FQ-00463,Quantum Bridge Holdings,1,less_than,(inventories_2022 < total_liabilities_2022),Is total inventories strictly less than total liabilities for Quantum Bridge Holdings for fiscal year 2022?,True,Yes,boolean,inventories_2022(8347) < total_liabilities_2022(111277) → True
FQ-00464,Quantum Bridge Holdings,1,multiply,(operating_income_2022 × revenue_2022),What is the product of operating income and total revenue for Quantum Bridge Holdings for fiscal year 2022?,17457648255,17457648255,numeric,operating_income_2022(100467) × revenue_2022(173765) = 17457648255
FQ-00465,Pacific Crest Energy,2,divide,"(ratio(net_income_2022, cash_2023) ÷ accounts_receivable_2024)","For Pacific Crest Energy, what is the result of computing (ratio(net_income_2022, cash_2023) ÷ accounts_receivable_2024)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0001,0.00,numeric,(net_income_2022(112421) / cash_2023(35057) = 3.2068) / (accounts_receivable_2024 = 21394) = 0.0001
FQ-00466,Atlas Global Industries,2,ratio,"ratio((inventories_2022 - dividends_paid_2024), current_liabilities_2023)","For Atlas Global Industries, what is the result of computing ratio((inventories_2022 - dividends_paid_2024), current_liabilities_2023)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0349,0.0349,ratio,(inventories_2022(26179) - dividends_paid_2024(10269) = 15910) / (current_liabilities_2023 = 455727) = 0.0349
FQ-00467,Helix BioSciences,2,ratio,"ratio((current_liabilities_2024 ÷ cost_of_goods_sold_2024), employees_2022)","For Helix BioSciences, what is the result of computing ratio((current_liabilities_2024 ÷ cost_of_goods_sold_2024), employees_2022)? Specifically, evaluate the sub-expression first, then apply the outer operation.",0.0,0.0000,ratio,(current_liabilities_2024(29914) / cost_of_goods_sold_2024(70326) = 0.4254) / (employees_2022 = 223032) = 0.0
FQ-00468,Quantum Bridge Holdings,1,not_equals,(total_equity_2024 ≠ shares_outstanding_2024),Is the total stockholders' equity different from total shares outstanding for Quantum Bridge Holdings?,True,Yes,boolean,total_equity_2024(43685) ≠ shares_outstanding_2024(3794) → True
FQ-00469,Meridian Systems Inc,1,divide,(capex_2023 ÷ current_assets_2024),What is the ratio of capital expenditures to total current assets for Meridian Systems Inc from fiscal year 2023 to fiscal year 2024?,0.634,0.63,numeric,capex_2023(56122) / current_assets_2024(88516) = 0.634
