question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value,leaf_12_key,leaf_12_concept,leaf_12_label,leaf_12_entity,leaf_12_period,leaf_12_unit,leaf_12_value,leaf_13_key,leaf_13_concept,leaf_13_label,leaf_13_entity,leaf_13_period,leaf_13_unit,leaf_13_value
30,2,you should give the sum of current liabilities and gross profit for Atlas Global Industries in 2021,,,,"sum(25_current_liabilities, gross_profit)","{""op"": ""sum"", ""left"": {""leaf"": ""25_current_liabilities"", ""depth"": 0}, ""right"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""25_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""25_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 2}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",64811.0,3,1,2,542835403,969879853,861115112,0.176,1,2,3,25_current_liabilities,current_liabilities,current liabilities,Atlas Global Industries,2021,M_USD,32600.0,25_revenue,revenue,revenue,Atlas Global Industries,2021,M_USD,83268.0,25_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2021,M_USD,51057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,5,whats the value of the sum of total assets for ClearPath Logistics in 2024 and the maximum of operating expenses for ClearPath Logistics using values from 2020 through 2024?,,,,"sum(82_total_assets, max(max(max(max(78_operating_expenses, 79_operating_expenses), 80_operating_expenses), 81_operating_expenses), 82_operating_expenses))","{""op"": ""sum"", ""left"": {""leaf"": ""82_total_assets"", ""depth"": 0}, ""right"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""78_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""79_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""80_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""81_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""82_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",844479.0,3,1,5,233648458,311300076,861115112,0.101,1,2,6,82_total_assets,total_assets,total assets,ClearPath Logistics,2024,M_USD,690729.0,78_operating_expenses,operating_expenses,operating expenses,ClearPath Logistics,2020,M_USD,65279.0,79_operating_expenses,operating_expenses,operating expenses,ClearPath Logistics,2021,M_USD,40902.0,80_operating_expenses,operating_expenses,operating expenses,ClearPath Logistics,2022,M_USD,43967.0,81_operating_expenses,operating_expenses,operating expenses,ClearPath Logistics,2023,M_USD,33798.0,82_operating_expenses,operating_expenses,operating expenses,ClearPath Logistics,2024,M_USD,153750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0,You should calculate the current liabilities for Titan Consumer Brands in 2023 .,,,,63_current_liabilities,"{""leaf"": ""63_current_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",338824.0,0,0,0,738888038,350889824,861115112,0.358,0,1,1,63_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2023,M_USD,338824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,which value corresponds to the current assets for Helix BioSciences in 2025,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""77_cash"", ""depth"": 0}, ""right"": {""leaf"": ""77_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""77_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""77_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",109459.0,3,0,3,269407732,600898361,861115112,0.502,0,1,4,77_cash,cash,cash,Helix BioSciences,2025,M_USD,38481.0,77_accounts_receivable,accounts_receivable,accounts receivable,Helix BioSciences,2025,M_USD,22939.0,77_inventories,inventories,inventories,Helix BioSciences,2025,M_USD,26091.0,77_short_term_investments,short_term_investments,short term investments,Helix BioSciences,2025,M_USD,21948.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2,Provide the the maximum of dividends paid for Pacific Crest Energy using values from 2022 through 2024,,,,"max(max(50_dividends_paid, 51_dividends_paid), 52_dividends_paid)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""50_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""51_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""52_dividends_paid"", ""depth"": 0}, ""depth"": 2}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",14599.0,1,0,2,145181237,471276136,861115112,0.282,0,1,3,50_dividends_paid,dividends_paid,dividends paid,Pacific Crest Energy,2022,M_USD,14599.0,51_dividends_paid,dividends_paid,dividends paid,Pacific Crest Energy,2023,M_USD,774.0,52_dividends_paid,dividends_paid,dividends paid,Pacific Crest Energy,2024,M_USD,12175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,5,Calculate the the maximum of cash for SilverLine Retail Inc using values from 2020 through 2025 .,,,,"max(max(max(max(max(42_cash, 43_cash), 44_cash), 45_cash), 46_cash), 47_cash)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""42_cash"", ""depth"": 0}, ""right"": {""leaf"": ""43_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""44_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""45_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""46_cash"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""47_cash"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",130298.0,2,0,5,22931826,283791472,861115112,0.381,0,1,6,42_cash,cash,cash,SilverLine Retail Inc,2020,M_USD,35803.0,43_cash,cash,cash,SilverLine Retail Inc,2021,M_USD,73785.0,44_cash,cash,cash,SilverLine Retail Inc,2022,M_USD,90754.0,45_cash,cash,cash,SilverLine Retail Inc,2023,M_USD,63824.0,46_cash,cash,cash,SilverLine Retail Inc,2024,M_USD,60999.0,47_cash,cash,cash,SilverLine Retail Inc,2025,M_USD,130298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3,You should calculate the current assets for Meridian Systems Inc in 2020,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""6_cash"", ""depth"": 0}, ""right"": {""leaf"": ""6_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""6_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""6_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",46382.0,3,0,3,963662768,238541579,861115112,0.396,0,1,4,6_cash,cash,cash,Meridian Systems Inc,2020,M_USD,15632.0,6_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2020,M_USD,8721.0,6_inventories,inventories,inventories,Meridian Systems Inc,2020,M_USD,7318.0,6_short_term_investments,short_term_investments,short term investments,Meridian Systems Inc,2020,M_USD,14711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0,which quantity is given by the dividends paid for Ironclad Manufacturing in 2025 ?,,,,41_dividends_paid,"{""leaf"": ""41_dividends_paid"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",1142.0,4,0,0,996190259,242931852,861115112,0.154,0,1,1,41_dividends_paid,dividends_paid,dividends paid,Ironclad Manufacturing,2025,M_USD,1142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0,you should give the revenue for Apex Dynamics Corp in 2024 .,,,,4_revenue,"{""leaf"": ""4_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",82805.0,0,0,0,24632222,935878286,861115112,0.518,0,1,1,4_revenue,revenue,revenue,Apex Dynamics Corp,2024,M_USD,82805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4,could you give the longterm assets for Meridian Systems Inc in 2023,,,,longterm_assets,"{""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""9_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""9_cash"", ""depth"": 0}, ""right"": {""leaf"": ""9_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""9_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""9_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}","{""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}",90766.0,3,0,4,998434056,495293998,861115112,0.209,0,1,5,9_total_assets,total_assets,total assets,Meridian Systems Inc,2023,M_USD,157344.0,9_cash,cash,cash,Meridian Systems Inc,2023,M_USD,36062.0,9_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2023,M_USD,20956.0,9_inventories,inventories,inventories,Meridian Systems Inc,2023,M_USD,2744.0,9_short_term_investments,short_term_investments,short term investments,Meridian Systems Inc,2023,M_USD,6816.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0,may you calculate the capex for NovaStar Technologies in 2023,,,,21_capex,"{""leaf"": ""21_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",11607.0,4,0,0,324176624,148200254,861115112,0.38,0,1,1,21_capex,capex,capex,NovaStar Technologies,2023,M_USD,11607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0,May you calculate the total liabilities for NovaStar Technologies in 2023?,,,,21_total_liabilities,"{""leaf"": ""21_total_liabilities"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",387126.0,0,0,0,77992790,514709015,861115112,0.48,0,1,1,21_total_liabilities,total_liabilities,total liabilities,NovaStar Technologies,2023,M_USD,387126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,5,Compute the result of the minimum of short term investments for SilverLine Retail Inc using values from 2021 through 2025 scaled by ratio of ratio of sum of sum of total assets for SilverLine Retail Inc in 2020 and total assets for SilverLine Retail Inc in 2021 and total assets for SilverLine Retail Inc in 2022 to 3.0 to longterm liabilities for SilverLine Retail Inc in 2025.,,,,"mul(min(min(min(min(43_short_term_investments, 44_short_term_investments), 45_short_term_investments), 46_short_term_investments), 47_short_term_investments), ratio(ratio(sum(sum(42_total_assets, 43_total_assets), 44_total_assets), 3.0), longterm_liabilities))","{""op"": ""mul"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""43_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""44_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""45_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""46_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""47_short_term_investments"", ""depth"": 0}, ""depth"": 4}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""42_total_assets"", ""depth"": 0}, ""right"": {""leaf"": ""43_total_assets"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""44_total_assets"", ""depth"": 0}, ""depth"": 2}, ""right"": {""literal"": 3.0, ""depth"": 0}, ""depth"": 3}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""47_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""47_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 4}, ""depth"": 5}","{""op"": ""mul"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}",156207.3552446223,5,2,5,258509109,53285079,861115112,0.39,2,3,10,43_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2021,M_USD,59865.0,44_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2022,M_USD,47075.0,45_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2023,M_USD,31236.0,46_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2024,M_USD,50077.0,47_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2025,M_USD,43056.0,42_total_assets,total_assets,total assets,SilverLine Retail Inc,2020,M_USD,511998.0,43_total_assets,total_assets,total assets,SilverLine Retail Inc,2021,M_USD,729677.0,44_total_assets,total_assets,total assets,SilverLine Retail Inc,2022,M_USD,494264.0,47_total_liabilities,total_liabilities,total liabilities,SilverLine Retail Inc,2025,M_USD,198105.0,47_current_liabilities,current_liabilities,current liabilities,SilverLine Retail Inc,2025,M_USD,82396.0,,,,,,,,,,,,,,,,,,,,,
43,1,evaluate the the maximum of non operating expenses for Titan Consumer Brands using values from 2022 through 2023.,,,,"max(62_non_operating_expenses, 63_non_operating_expenses)","{""op"": ""max"", ""left"": {""leaf"": ""62_non_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""63_non_operating_expenses"", ""depth"": 0}, ""depth"": 1}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",98672.0,4,0,1,349552962,441093593,861115112,0.293,0,1,2,62_non_operating_expenses,non_operating_expenses,non operating expenses,Titan Consumer Brands,2022,M_USD,98672.0,63_non_operating_expenses,non_operating_expenses,non operating expenses,Titan Consumer Brands,2023,M_USD,67921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,3,May you calculate the pretax income for NovaStar Technologies in 2022?,,,,pretax_income,"{""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""20_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""20_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""20_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""20_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}",39728.0,5,0,3,728068737,313316352,861115112,0.453,0,1,4,20_revenue,revenue,revenue,NovaStar Technologies,2022,M_USD,149263.0,20_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,NovaStar Technologies,2022,M_USD,63527.0,20_operating_expenses,operating_expenses,operating expenses,NovaStar Technologies,2022,M_USD,26613.0,20_non_operating_expenses,non_operating_expenses,non operating expenses,NovaStar Technologies,2022,M_USD,19395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,you should calculate the cash for Titan Consumer Brands in 2020.,,,,60_cash,"{""leaf"": ""60_cash"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",126394.0,1,0,0,694729325,623631607,861115112,0.585,0,1,1,60_cash,cash,cash,Titan Consumer Brands,2020,M_USD,126394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,could you give the revenue for Meridian Systems Inc in 2020,,,,6_revenue,"{""leaf"": ""6_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",150714.0,2,0,0,896288218,806800655,861115112,0.121,0,1,1,6_revenue,revenue,revenue,Meridian Systems Inc,2020,M_USD,150714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,3,what is the current assets for Apex Dynamics Corp in 2025?,,,,current_assets,"{""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""5_cash"", ""depth"": 0}, ""right"": {""leaf"": ""5_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""5_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""5_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}","{""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}",48471.0,2,0,3,323631725,46736294,861115112,0.274,0,1,4,5_cash,cash,cash,Apex Dynamics Corp,2025,M_USD,26014.0,5_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2025,M_USD,6230.0,5_inventories,inventories,inventories,Apex Dynamics Corp,2025,M_USD,4040.0,5_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2025,M_USD,12187.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,5,compute the average short term investments for SilverLine Retail Inc across years 2021 through 2025 .,,,,"ratio(sum(sum(sum(sum(43_short_term_investments, 44_short_term_investments), 45_short_term_investments), 46_short_term_investments), 47_short_term_investments), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""43_short_term_investments"", ""depth"": 0}, ""right"": {""leaf"": ""44_short_term_investments"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""45_short_term_investments"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""46_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""47_short_term_investments"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",46261.8,4,0,5,859871931,989277972,861115112,0.397,0,1,5,43_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2021,M_USD,59865.0,44_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2022,M_USD,47075.0,45_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2023,M_USD,31236.0,46_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2024,M_USD,50077.0,47_short_term_investments,short_term_investments,short term investments,SilverLine Retail Inc,2025,M_USD,43056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,determine the capex for Quantum Bridge Holdings in 2023,,,,15_capex,"{""leaf"": ""15_capex"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",2436.0,0,0,0,290606148,203520047,861115112,0.476,0,1,1,15_capex,capex,capex,Quantum Bridge Holdings,2023,M_USD,2436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1,what is the value of the gross profit for Atlas Global Industries in 2025 ?,,,,gross_profit,"{""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""29_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""29_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}",28716.0,3,0,1,440496242,328478082,861115112,0.543,0,1,2,29_revenue,revenue,revenue,Atlas Global Industries,2025,M_USD,98381.0,29_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Atlas Global Industries,2025,M_USD,69665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,May you give the revenue for Orion Financial Group in 2023 ?,,,,57_revenue,"{""leaf"": ""57_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",127775.0,0,0,0,756998312,72342226,861115112,0.235,0,1,1,57_revenue,revenue,revenue,Orion Financial Group,2023,M_USD,127775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,what is the value of the revenue for Atlas Global Industries in 2025 ?,,,,29_revenue,"{""leaf"": ""29_revenue"", ""depth"": 0}","{""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}",98381.0,0,0,0,909000925,421644321,861115112,0.153,0,1,1,29_revenue,revenue,revenue,Atlas Global Industries,2025,M_USD,98381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1,Which result follows from the longterm liabilities for Ironclad Manufacturing in 2025?,,,,longterm_liabilities,"{""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""41_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""41_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}","{""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}",331106.0,2,0,1,169516682,775995038,861115112,0.463,0,1,2,41_total_liabilities,total_liabilities,total liabilities,Ironclad Manufacturing,2025,M_USD,552699.0,41_current_liabilities,current_liabilities,current liabilities,Ironclad Manufacturing,2025,M_USD,221593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5,What is the average operating expenses for Apex Dynamics Corp across years 2021 through 2025?,,,,"ratio(sum(sum(sum(sum(1_operating_expenses, 2_operating_expenses), 3_operating_expenses), 4_operating_expenses), 5_operating_expenses), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""1_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""2_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""3_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""4_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""5_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",11915.8,5,0,5,419543502,603466538,861115112,0.592,0,1,5,1_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2021,M_USD,6461.0,2_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2022,M_USD,17945.0,3_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2023,M_USD,5671.0,4_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2024,M_USD,13533.0,5_operating_expenses,operating_expenses,operating expenses,Apex Dynamics Corp,2025,M_USD,15969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
