question_id,depth,question,question_original,obstacle,useless_info_family_used,expression,expression_json,template_expression,answer,template_depth_requested,template_actual_depth,bound_expression_depth,tree_seed,binding_seed,master_seed,derived_prob,template_internal_nodes,template_leaf_slots,bound_leaf_count,leaf_1_key,leaf_1_concept,leaf_1_label,leaf_1_entity,leaf_1_period,leaf_1_unit,leaf_1_value,leaf_2_key,leaf_2_concept,leaf_2_label,leaf_2_entity,leaf_2_period,leaf_2_unit,leaf_2_value,leaf_3_key,leaf_3_concept,leaf_3_label,leaf_3_entity,leaf_3_period,leaf_3_unit,leaf_3_value,leaf_4_key,leaf_4_concept,leaf_4_label,leaf_4_entity,leaf_4_period,leaf_4_unit,leaf_4_value,leaf_5_key,leaf_5_concept,leaf_5_label,leaf_5_entity,leaf_5_period,leaf_5_unit,leaf_5_value,leaf_6_key,leaf_6_concept,leaf_6_label,leaf_6_entity,leaf_6_period,leaf_6_unit,leaf_6_value,leaf_7_key,leaf_7_concept,leaf_7_label,leaf_7_entity,leaf_7_period,leaf_7_unit,leaf_7_value,leaf_8_key,leaf_8_concept,leaf_8_label,leaf_8_entity,leaf_8_period,leaf_8_unit,leaf_8_value,leaf_9_key,leaf_9_concept,leaf_9_label,leaf_9_entity,leaf_9_period,leaf_9_unit,leaf_9_value,leaf_10_key,leaf_10_concept,leaf_10_label,leaf_10_entity,leaf_10_period,leaf_10_unit,leaf_10_value,leaf_11_key,leaf_11_concept,leaf_11_label,leaf_11_entity,leaf_11_period,leaf_11_unit,leaf_11_value
63,5,you should give the the minimum of dividends paid for NovaStar Technologies using values from 2020 through 2025 .,,big_numbers,,"min(min(min(min(min(18_dividends_paid, 19_dividends_paid), 20_dividends_paid), 21_dividends_paid), 22_dividends_paid), 23_dividends_paid)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""18_dividends_paid"", ""depth"": 0}, ""right"": {""leaf"": ""19_dividends_paid"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""20_dividends_paid"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""21_dividends_paid"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""22_dividends_paid"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""23_dividends_paid"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",19344.0,5,0,5,292297084,75435266,100,0.469,0,1,6,18_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2020,M_USD,19344.0,19_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2021,M_USD,24385.0,20_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2022,M_USD,121235.0,21_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2023,M_USD,87702.0,22_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2024,M_USD,564193.0,23_dividends_paid,dividends_paid,dividends paid,NovaStar Technologies,2025,M_USD,274461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,5,Give the sum of the minimum of operating expenses for Orion Financial Group using values from 2020 through 2024 and longterm liabilities for Orion Financial Group in 2023 .,,big_numbers,,"sum(min(min(min(min(54_operating_expenses, 55_operating_expenses), 56_operating_expenses), 57_operating_expenses), 58_operating_expenses), longterm_liabilities)","{""op"": ""sum"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""54_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""55_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""56_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""57_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""58_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""right"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""57_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""57_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",13607809.0,5,1,5,767125796,642035577,100,0.342,1,2,7,54_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2020,M_USD,2149547.0,55_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2021,M_USD,2405132.0,56_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2022,M_USD,2688204.0,57_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2023,M_USD,3056322.0,58_operating_expenses,operating_expenses,operating expenses,Orion Financial Group,2024,M_USD,3489161.0,57_total_liabilities,total_liabilities,total liabilities,Orion Financial Group,2023,M_USD,15446130.0,57_current_liabilities,current_liabilities,current liabilities,Orion Financial Group,2023,M_USD,3987868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,5,State the sum of inventories for Pacific Crest Energy in 2025 and the maximum of accounts receivable for Pacific Crest Energy using values from 2020 through 2024 .,,big_numbers,,"sum(53_inventories, max(max(max(max(48_accounts_receivable, 49_accounts_receivable), 50_accounts_receivable), 51_accounts_receivable), 52_accounts_receivable))","{""op"": ""sum"", ""left"": {""leaf"": ""53_inventories"", ""depth"": 0}, ""right"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""48_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""49_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""52_accounts_receivable"", ""depth"": 0}, ""depth"": 4}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",3456672.0,5,1,5,356394907,520172944,100,0.554,1,2,6,53_inventories,inventories,inventories,Pacific Crest Energy,2025,M_USD,882501.0,48_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2020,M_USD,762333.0,49_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2021,M_USD,1310126.0,50_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2022,M_USD,1026088.0,51_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2023,M_USD,2574171.0,52_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2024,M_USD,2409622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,5,Which value corresponds to the difference between longterm assets and inventories for Helix BioSciences in 2024 ?,,big_numbers,,"diff(longterm_assets, 76_inventories)","{""op"": ""diff"", ""left"": {""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""76_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""76_cash"", ""depth"": 0}, ""right"": {""leaf"": ""76_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""76_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""76_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}, ""right"": {""leaf"": ""76_inventories"", ""depth"": 0}, ""depth"": 5}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",9858138.0,5,1,5,282695978,436677982,100,0.263,1,2,6,76_total_assets,total_assets,total assets,Helix BioSciences,2024,M_USD,22450439.0,76_cash,cash,cash,Helix BioSciences,2024,M_USD,4480938.0,76_accounts_receivable,accounts_receivable,accounts receivable,Helix BioSciences,2024,M_USD,3641686.0,76_inventories,inventories,inventories,Helix BioSciences,2024,M_USD,2063265.0,76_short_term_investments,short_term_investments,short term investments,Helix BioSciences,2024,M_USD,343147.0,76_inventories,inventories,inventories,Helix BioSciences,2024,M_USD,2063265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,5,you should calculate the average capex for Pacific Crest Energy across years 2021 through 2025,,big_numbers,,"ratio(sum(sum(sum(sum(49_capex, 50_capex), 51_capex), 52_capex), 53_capex), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""49_capex"", ""depth"": 0}, ""right"": {""leaf"": ""50_capex"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""51_capex"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""52_capex"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""53_capex"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",1210854.6,5,0,5,34901693,848312596,100,0.433,0,1,5,49_capex,capex,capex,Pacific Crest Energy,2021,M_USD,1454473.0,50_capex,capex,capex,Pacific Crest Energy,2022,M_USD,1058065.0,51_capex,capex,capex,Pacific Crest Energy,2023,M_USD,819373.0,52_capex,capex,capex,Pacific Crest Energy,2024,M_USD,1650019.0,53_capex,capex,capex,Pacific Crest Energy,2025,M_USD,1072343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,5,Provide the the minimum of operating expenses for Pacific Crest Energy using values from 2020 through 2025 .,,big_numbers,,"min(min(min(min(min(48_operating_expenses, 49_operating_expenses), 50_operating_expenses), 51_operating_expenses), 52_operating_expenses), 53_operating_expenses)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""48_operating_expenses"", ""depth"": 0}, ""right"": {""leaf"": ""49_operating_expenses"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""52_operating_expenses"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""53_operating_expenses"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",1083016.0,5,0,5,805991790,378543852,100,0.342,0,1,6,48_operating_expenses,operating_expenses,operating expenses,Pacific Crest Energy,2020,M_USD,1122918.0,49_operating_expenses,operating_expenses,operating expenses,Pacific Crest Energy,2021,M_USD,4335856.0,50_operating_expenses,operating_expenses,operating expenses,Pacific Crest Energy,2022,M_USD,1083016.0,51_operating_expenses,operating_expenses,operating expenses,Pacific Crest Energy,2023,M_USD,4262579.0,52_operating_expenses,operating_expenses,operating expenses,Pacific Crest Energy,2024,M_USD,2079488.0,53_operating_expenses,operating_expenses,operating expenses,Pacific Crest Energy,2025,M_USD,1919020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,5,what do we obtain as the the maximum of current liabilities for Crimson Pharmaceuticals using values from 2020 through 2025 ?,,big_numbers,,"max(max(max(max(max(84_current_liabilities, 85_current_liabilities), 86_current_liabilities), 87_current_liabilities), 88_current_liabilities), 89_current_liabilities)","{""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""84_current_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""85_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""86_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""87_current_liabilities"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""88_current_liabilities"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""89_current_liabilities"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}",21334576.0,5,0,5,647820320,450039957,100,0.22,0,1,6,84_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2020,M_USD,6298418.0,85_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2021,M_USD,6524870.0,86_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2022,M_USD,12241395.0,87_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2023,M_USD,12780135.0,88_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2024,M_USD,8255140.0,89_current_liabilities,current_liabilities,current liabilities,Crimson Pharmaceuticals,2025,M_USD,21334576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,5,Which quantity is given by the sum of sum of capex and current assets and capex for Ironclad Manufacturing in 2022,,big_numbers,,"sum(sum(38_capex, current_assets), 38_capex)","{""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""38_capex"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""38_cash"", ""depth"": 0}, ""right"": {""leaf"": ""38_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""38_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""38_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""right"": {""leaf"": ""38_capex"", ""depth"": 0}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""derived_concept"", ""name"": ""current_assets"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 2, ""kind"": ""node""}",34850270.0,5,2,5,316402946,148138412,100,0.365,2,3,6,38_capex,capex,capex,Ironclad Manufacturing,2022,M_USD,3413246.0,38_cash,cash,cash,Ironclad Manufacturing,2022,M_USD,13988614.0,38_accounts_receivable,accounts_receivable,accounts receivable,Ironclad Manufacturing,2022,M_USD,3005818.0,38_inventories,inventories,inventories,Ironclad Manufacturing,2022,M_USD,2186336.0,38_short_term_investments,short_term_investments,short term investments,Ironclad Manufacturing,2022,M_USD,8843010.0,38_capex,capex,capex,Ironclad Manufacturing,2022,M_USD,3413246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,5,Which quantity is given by the result of longterm assets for Meridian Systems Inc in 2020 scaled by ratio of the maximum of inventories for Meridian Systems Inc using values from 2022 through 2023 to sum of gross profit and current liabilities for Meridian Systems Inc in 2020 ?,,big_numbers,,"mul(longterm_assets, ratio(max(8_inventories, 9_inventories), sum(gross_profit, 6_current_liabilities)))","{""op"": ""mul"", ""left"": {""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""6_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""6_cash"", ""depth"": 0}, ""right"": {""leaf"": ""6_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""6_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""6_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}, ""right"": {""op"": ""ratio"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""8_inventories"", ""depth"": 0}, ""right"": {""leaf"": ""9_inventories"", ""depth"": 0}, ""depth"": 1}, ""right"": {""op"": ""sum"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""6_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""6_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""6_current_liabilities"", ""depth"": 0}, ""depth"": 2}, ""depth"": 3}, ""depth"": 5}","{""op"": ""mul"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""right"": {""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""gross_profit"", ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}",218197.90674340373,5,3,5,915932390,562819483,100,0.516,3,4,10,6_total_assets,total_assets,total assets,Meridian Systems Inc,2020,M_USD,11155510.0,6_cash,cash,cash,Meridian Systems Inc,2020,M_USD,1563210.0,6_accounts_receivable,accounts_receivable,accounts receivable,Meridian Systems Inc,2020,M_USD,872107.0,6_inventories,inventories,inventories,Meridian Systems Inc,2020,M_USD,731746.0,6_short_term_investments,short_term_investments,short term investments,Meridian Systems Inc,2020,M_USD,1471106.0,8_inventories,inventories,inventories,Meridian Systems Inc,2022,M_USD,388833.0,9_inventories,inventories,inventories,Meridian Systems Inc,2023,M_USD,274447.0,6_revenue,revenue,revenue,Meridian Systems Inc,2020,M_USD,15071357.0,6_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Meridian Systems Inc,2020,M_USD,5277966.0,6_current_liabilities,current_liabilities,current liabilities,Meridian Systems Inc,2020,M_USD,1820640.0,,,,,,,
72,5,you should calculate the average cash for Titan Consumer Brands across years 2020 through 2024 .,,big_numbers,,"ratio(sum(sum(sum(sum(60_cash, 61_cash), 62_cash), 63_cash), 64_cash), 5.0)","{""op"": ""ratio"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""60_cash"", ""depth"": 0}, ""right"": {""leaf"": ""61_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""62_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""63_cash"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""64_cash"", ""depth"": 0}, ""depth"": 4}, ""right"": {""literal"": 5.0, ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""avg"", ""depth"": 0}",12634588.4,5,0,5,392037770,809833978,100,0.13,0,1,5,60_cash,cash,cash,Titan Consumer Brands,2020,M_USD,12639369.0,61_cash,cash,cash,Titan Consumer Brands,2021,M_USD,14012075.0,62_cash,cash,cash,Titan Consumer Brands,2022,M_USD,6591275.0,63_cash,cash,cash,Titan Consumer Brands,2023,M_USD,22581509.0,64_cash,cash,cash,Titan Consumer Brands,2024,M_USD,7348714.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,5,Provide the the minimum of accounts receivable for Pacific Crest Energy using values from 2020 through 2025.,,big_numbers,,"min(min(min(min(min(48_accounts_receivable, 49_accounts_receivable), 50_accounts_receivable), 51_accounts_receivable), 52_accounts_receivable), 53_accounts_receivable)","{""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""op"": ""min"", ""left"": {""leaf"": ""48_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""49_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""50_accounts_receivable"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""51_accounts_receivable"", ""depth"": 0}, ""depth"": 3}, ""right"": {""leaf"": ""52_accounts_receivable"", ""depth"": 0}, ""depth"": 4}, ""right"": {""leaf"": ""53_accounts_receivable"", ""depth"": 0}, ""depth"": 5}","{""kind"": ""time_agg"", ""op"": ""min"", ""depth"": 0}",762333.0,5,0,5,375702167,192975101,100,0.585,0,1,6,48_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2020,M_USD,762333.0,49_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2021,M_USD,1310126.0,50_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2022,M_USD,1026088.0,51_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2023,M_USD,2574171.0,52_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2024,M_USD,2409622.0,53_accounts_receivable,accounts_receivable,accounts receivable,Pacific Crest Energy,2025,M_USD,1083842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5,Evaluate the difference between pretax income and result of longterm liabilities scaled by ratio of inventories to result of revenue scaled by ratio of accounts receivable to revenue for Titan Consumer Brands in 2024.,,big_numbers,,"diff(pretax_income, mul(longterm_liabilities, ratio(64_inventories, mul(64_revenue, ratio(64_accounts_receivable, 64_revenue)))))","{""op"": ""diff"", ""left"": {""derived"": ""pretax_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""operating_income"", ""expanded"": {""op"": ""diff"", ""left"": {""derived"": ""gross_profit"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""64_revenue"", ""depth"": 0}, ""right"": {""leaf"": ""64_cost_of_goods_sold"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""leaf"": ""64_operating_expenses"", ""depth"": 0}, ""depth"": 2}, ""depth"": 2}, ""right"": {""leaf"": ""64_non_operating_expenses"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""right"": {""op"": ""mul"", ""left"": {""derived"": ""longterm_liabilities"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""64_total_liabilities"", ""depth"": 0}, ""right"": {""leaf"": ""64_current_liabilities"", ""depth"": 0}, ""depth"": 1}, ""depth"": 1}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""64_inventories"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""leaf"": ""64_revenue"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""leaf"": ""64_accounts_receivable"", ""depth"": 0}, ""right"": {""leaf"": ""64_revenue"", ""depth"": 0}, ""depth"": 1}, ""depth"": 2}, ""depth"": 3}, ""depth"": 4}, ""depth"": 5}","{""op"": ""diff"", ""left"": {""kind"": ""derived_concept"", ""name"": ""pretax_income"", ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_liabilities"", ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""mul"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""op"": ""ratio"", ""left"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""right"": {""kind"": ""leaf"", ""semantic_type_in"": [""amount""], ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}, ""depth"": 2, ""kind"": ""node""}, ""depth"": 3, ""kind"": ""node""}, ""depth"": 4, ""kind"": ""node""}, ""depth"": 5, ""kind"": ""node""}",-40220688.097043864,5,5,5,110845771,737121740,100,0.586,5,6,10,64_revenue,revenue,revenue,Titan Consumer Brands,2024,M_USD,48691136.0,64_cost_of_goods_sold,cost_of_goods_sold,cost of goods sold,Titan Consumer Brands,2024,M_USD,34674402.0,64_operating_expenses,operating_expenses,operating expenses,Titan Consumer Brands,2024,M_USD,2935550.0,64_non_operating_expenses,non_operating_expenses,non operating expenses,Titan Consumer Brands,2024,M_USD,5235557.0,64_total_liabilities,total_liabilities,total liabilities,Titan Consumer Brands,2024,M_USD,71773194.0,64_current_liabilities,current_liabilities,current liabilities,Titan Consumer Brands,2024,M_USD,27924536.0,64_inventories,inventories,inventories,Titan Consumer Brands,2024,M_USD,4512725.0,64_revenue,revenue,revenue,Titan Consumer Brands,2024,M_USD,48691136.0,64_accounts_receivable,accounts_receivable,accounts receivable,Titan Consumer Brands,2024,M_USD,4295480.0,64_revenue,revenue,revenue,Titan Consumer Brands,2024,M_USD,48691136.0,,,,,,,
75,5,what is the sum of longterm assets for Apex Dynamics Corp in 2025 and the maximum of cash for Apex Dynamics Corp using values from 2022 through 2025?,,big_numbers,,"sum(longterm_assets, max(max(max(2_cash, 3_cash), 4_cash), 5_cash))","{""op"": ""sum"", ""left"": {""derived"": ""longterm_assets"", ""expanded"": {""op"": ""diff"", ""left"": {""leaf"": ""5_total_assets"", ""depth"": 0}, ""right"": {""derived"": ""current_assets"", ""expanded"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""op"": ""sum"", ""left"": {""leaf"": ""5_cash"", ""depth"": 0}, ""right"": {""leaf"": ""5_accounts_receivable"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""5_inventories"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""5_short_term_investments"", ""depth"": 0}, ""depth"": 3}, ""depth"": 3}, ""depth"": 4}, ""depth"": 4}, ""right"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""op"": ""max"", ""left"": {""leaf"": ""2_cash"", ""depth"": 0}, ""right"": {""leaf"": ""3_cash"", ""depth"": 0}, ""depth"": 1}, ""right"": {""leaf"": ""4_cash"", ""depth"": 0}, ""depth"": 2}, ""right"": {""leaf"": ""5_cash"", ""depth"": 0}, ""depth"": 3}, ""depth"": 5}","{""op"": ""sum"", ""left"": {""kind"": ""derived_concept"", ""name"": ""longterm_assets"", ""depth"": 0}, ""right"": {""kind"": ""time_agg"", ""op"": ""max"", ""depth"": 0}, ""depth"": 1, ""kind"": ""node""}",15412337.0,5,1,5,244901343,699103684,100,0.115,1,2,9,5_total_assets,total_assets,total assets,Apex Dynamics Corp,2025,M_USD,16136434.0,5_cash,cash,cash,Apex Dynamics Corp,2025,M_USD,2601354.0,5_accounts_receivable,accounts_receivable,accounts receivable,Apex Dynamics Corp,2025,M_USD,623009.0,5_inventories,inventories,inventories,Apex Dynamics Corp,2025,M_USD,403965.0,5_short_term_investments,short_term_investments,short term investments,Apex Dynamics Corp,2025,M_USD,1218736.0,2_cash,cash,cash,Apex Dynamics Corp,2022,M_USD,4122967.0,3_cash,cash,cash,Apex Dynamics Corp,2023,M_USD,1328213.0,4_cash,cash,cash,Apex Dynamics Corp,2024,M_USD,1578844.0,5_cash,cash,cash,Apex Dynamics Corp,2025,M_USD,2601354.0,,,,,,,,,,,,,,
